start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s29.dat_1,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
512,640,s29.dat_2,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
640,768,s29.dat_3,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
768,896,s29.dat_4,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
896,1024,s29.dat_5,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1024,1152,s29.dat_6,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1152,1280,s29.dat_7,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1280,1408,s29.dat_8,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1408,1536,s29.dat_9,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1536,1664,s29.dat_10,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1664,1792,s29.dat_11,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1792,1920,s29.dat_12,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
1920,2048,s29.dat_13,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2048,2176,s29.dat_14,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2176,2304,s29.dat_15,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2304,2432,s29.dat_16,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2432,2560,s29.dat_17,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2560,2688,s29.dat_18,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2688,2816,s29.dat_19,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2816,2944,s29.dat_20,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
2944,3072,s29.dat_21,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
3072,3200,s29.dat_22,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
3200,3328,s29.dat_23,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
3328,3456,s29.dat_24,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
3456,3584,s29.dat_25,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
3584,3712,s29.dat_26,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
3712,3840,s29.dat_27,s29.dat,0,6.06,5.06,6.05,6.04,s29.dat_0
