start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s18.dat_1,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
512,640,s18.dat_2,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
640,768,s18.dat_3,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
768,896,s18.dat_4,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
896,1024,s18.dat_5,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1024,1152,s18.dat_6,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1152,1280,s18.dat_7,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1280,1408,s18.dat_8,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1408,1536,s18.dat_9,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1536,1664,s18.dat_10,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1664,1792,s18.dat_11,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1792,1920,s18.dat_12,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
1920,2048,s18.dat_13,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2048,2176,s18.dat_14,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2176,2304,s18.dat_15,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2304,2432,s18.dat_16,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2432,2560,s18.dat_17,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2560,2688,s18.dat_18,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2688,2816,s18.dat_19,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2816,2944,s18.dat_20,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
2944,3072,s18.dat_21,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3072,3200,s18.dat_22,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3200,3328,s18.dat_23,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3328,3456,s18.dat_24,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3456,3584,s18.dat_25,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3584,3712,s18.dat_26,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3712,3840,s18.dat_27,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3840,3968,s18.dat_28,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
3968,4096,s18.dat_29,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4096,4224,s18.dat_30,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4224,4352,s18.dat_31,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4352,4480,s18.dat_32,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4480,4608,s18.dat_33,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4608,4736,s18.dat_34,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4736,4864,s18.dat_35,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4864,4992,s18.dat_36,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
4992,5120,s18.dat_37,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
5120,5248,s18.dat_38,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
5248,5376,s18.dat_39,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
5376,5504,s18.dat_40,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
5504,5632,s18.dat_41,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
5632,5760,s18.dat_42,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
5760,5888,s18.dat_43,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
5888,6016,s18.dat_44,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6016,6144,s18.dat_45,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6144,6272,s18.dat_46,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6272,6400,s18.dat_47,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6400,6528,s18.dat_48,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6528,6656,s18.dat_49,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6656,6784,s18.dat_50,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6784,6912,s18.dat_51,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
6912,7040,s18.dat_52,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7040,7168,s18.dat_53,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7168,7296,s18.dat_54,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7296,7424,s18.dat_55,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7424,7552,s18.dat_56,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7552,7680,s18.dat_57,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7680,7808,s18.dat_58,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7808,7936,s18.dat_59,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
7936,8064,s18.dat_60,s18.dat,0,6.33,6.74,5.74,6.26,s18.dat_0
384,512,s18.dat_62,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
512,640,s18.dat_63,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
640,768,s18.dat_64,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
768,896,s18.dat_65,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
896,1024,s18.dat_66,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1024,1152,s18.dat_67,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1152,1280,s18.dat_68,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1280,1408,s18.dat_69,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1408,1536,s18.dat_70,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1536,1664,s18.dat_71,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1664,1792,s18.dat_72,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1792,1920,s18.dat_73,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
1920,2048,s18.dat_74,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
2048,2176,s18.dat_75,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
2176,2304,s18.dat_76,s18.dat,1,6.87,6.09,6.36,5.67,s18.dat_61
