start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s24.dat_1,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
512,640,s24.dat_2,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
640,768,s24.dat_3,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
768,896,s24.dat_4,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
896,1024,s24.dat_5,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1024,1152,s24.dat_6,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1152,1280,s24.dat_7,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1280,1408,s24.dat_8,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1408,1536,s24.dat_9,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1536,1664,s24.dat_10,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1664,1792,s24.dat_11,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1792,1920,s24.dat_12,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
1920,2048,s24.dat_13,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2048,2176,s24.dat_14,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2176,2304,s24.dat_15,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2304,2432,s24.dat_16,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2432,2560,s24.dat_17,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2560,2688,s24.dat_18,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2688,2816,s24.dat_19,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2816,2944,s24.dat_20,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
2944,3072,s24.dat_21,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3072,3200,s24.dat_22,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3200,3328,s24.dat_23,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3328,3456,s24.dat_24,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3456,3584,s24.dat_25,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3584,3712,s24.dat_26,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3712,3840,s24.dat_27,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3840,3968,s24.dat_28,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
3968,4096,s24.dat_29,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4096,4224,s24.dat_30,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4224,4352,s24.dat_31,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4352,4480,s24.dat_32,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4480,4608,s24.dat_33,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4608,4736,s24.dat_34,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4736,4864,s24.dat_35,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4864,4992,s24.dat_36,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
4992,5120,s24.dat_37,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
5120,5248,s24.dat_38,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
5248,5376,s24.dat_39,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
5376,5504,s24.dat_40,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
5504,5632,s24.dat_41,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
5632,5760,s24.dat_42,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
5760,5888,s24.dat_43,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
5888,6016,s24.dat_44,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6016,6144,s24.dat_45,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6144,6272,s24.dat_46,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6272,6400,s24.dat_47,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6400,6528,s24.dat_48,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6528,6656,s24.dat_49,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6656,6784,s24.dat_50,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6784,6912,s24.dat_51,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
6912,7040,s24.dat_52,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7040,7168,s24.dat_53,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7168,7296,s24.dat_54,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7296,7424,s24.dat_55,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7424,7552,s24.dat_56,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7552,7680,s24.dat_57,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7680,7808,s24.dat_58,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7808,7936,s24.dat_59,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
7936,8064,s24.dat_60,s24.dat,0,7.06,6.09,8.03,7.04,s24.dat_0
384,512,s24.dat_62,s24.dat,1,6.04,6.09,6.97,6.01,s24.dat_61
512,640,s24.dat_63,s24.dat,1,6.04,6.09,6.97,6.01,s24.dat_61
640,768,s24.dat_64,s24.dat,1,6.04,6.09,6.97,6.01,s24.dat_61
768,896,s24.dat_65,s24.dat,1,6.04,6.09,6.97,6.01,s24.dat_61
896,1024,s24.dat_66,s24.dat,1,6.04,6.09,6.97,6.01,s24.dat_61
