start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s09.dat_1,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
512,640,s09.dat_2,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
640,768,s09.dat_3,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
768,896,s09.dat_4,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
896,1024,s09.dat_5,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1024,1152,s09.dat_6,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1152,1280,s09.dat_7,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1280,1408,s09.dat_8,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1408,1536,s09.dat_9,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1536,1664,s09.dat_10,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1664,1792,s09.dat_11,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1792,1920,s09.dat_12,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
1920,2048,s09.dat_13,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2048,2176,s09.dat_14,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2176,2304,s09.dat_15,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2304,2432,s09.dat_16,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2432,2560,s09.dat_17,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2560,2688,s09.dat_18,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2688,2816,s09.dat_19,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2816,2944,s09.dat_20,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
2944,3072,s09.dat_21,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3072,3200,s09.dat_22,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3200,3328,s09.dat_23,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3328,3456,s09.dat_24,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3456,3584,s09.dat_25,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3584,3712,s09.dat_26,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3712,3840,s09.dat_27,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3840,3968,s09.dat_28,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
3968,4096,s09.dat_29,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4096,4224,s09.dat_30,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4224,4352,s09.dat_31,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4352,4480,s09.dat_32,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4480,4608,s09.dat_33,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4608,4736,s09.dat_34,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4736,4864,s09.dat_35,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4864,4992,s09.dat_36,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
4992,5120,s09.dat_37,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
5120,5248,s09.dat_38,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
5248,5376,s09.dat_39,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
5376,5504,s09.dat_40,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
5504,5632,s09.dat_41,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
5632,5760,s09.dat_42,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
5760,5888,s09.dat_43,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
5888,6016,s09.dat_44,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6016,6144,s09.dat_45,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6144,6272,s09.dat_46,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6272,6400,s09.dat_47,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6400,6528,s09.dat_48,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6528,6656,s09.dat_49,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6656,6784,s09.dat_50,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6784,6912,s09.dat_51,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
6912,7040,s09.dat_52,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7040,7168,s09.dat_53,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7168,7296,s09.dat_54,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7296,7424,s09.dat_55,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7424,7552,s09.dat_56,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7552,7680,s09.dat_57,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7680,7808,s09.dat_58,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7808,7936,s09.dat_59,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
7936,8064,s09.dat_60,s09.dat,0,5.05,4.04,3.01,4.97,s09.dat_0
384,512,s09.dat_62,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
512,640,s09.dat_63,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
640,768,s09.dat_64,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
768,896,s09.dat_65,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
896,1024,s09.dat_66,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1024,1152,s09.dat_67,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1152,1280,s09.dat_68,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1280,1408,s09.dat_69,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1408,1536,s09.dat_70,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1536,1664,s09.dat_71,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1664,1792,s09.dat_72,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1792,1920,s09.dat_73,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
1920,2048,s09.dat_74,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2048,2176,s09.dat_75,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2176,2304,s09.dat_76,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2304,2432,s09.dat_77,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2432,2560,s09.dat_78,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2560,2688,s09.dat_79,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2688,2816,s09.dat_80,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2816,2944,s09.dat_81,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
2944,3072,s09.dat_82,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3072,3200,s09.dat_83,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3200,3328,s09.dat_84,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3328,3456,s09.dat_85,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3456,3584,s09.dat_86,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3584,3712,s09.dat_87,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3712,3840,s09.dat_88,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3840,3968,s09.dat_89,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
3968,4096,s09.dat_90,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4096,4224,s09.dat_91,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4224,4352,s09.dat_92,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4352,4480,s09.dat_93,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4480,4608,s09.dat_94,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4608,4736,s09.dat_95,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4736,4864,s09.dat_96,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4864,4992,s09.dat_97,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
4992,5120,s09.dat_98,s09.dat,1,7.08,6.14,5.0,7.03,s09.dat_61
