start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s01.dat_1,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
512,640,s01.dat_2,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
640,768,s01.dat_3,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
768,896,s01.dat_4,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
896,1024,s01.dat_5,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1024,1152,s01.dat_6,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1152,1280,s01.dat_7,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1280,1408,s01.dat_8,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1408,1536,s01.dat_9,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1536,1664,s01.dat_10,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1664,1792,s01.dat_11,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1792,1920,s01.dat_12,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
1920,2048,s01.dat_13,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2048,2176,s01.dat_14,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2176,2304,s01.dat_15,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2304,2432,s01.dat_16,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2432,2560,s01.dat_17,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2560,2688,s01.dat_18,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2688,2816,s01.dat_19,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2816,2944,s01.dat_20,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
2944,3072,s01.dat_21,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3072,3200,s01.dat_22,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3200,3328,s01.dat_23,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3328,3456,s01.dat_24,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3456,3584,s01.dat_25,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3584,3712,s01.dat_26,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3712,3840,s01.dat_27,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3840,3968,s01.dat_28,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
3968,4096,s01.dat_29,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4096,4224,s01.dat_30,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4224,4352,s01.dat_31,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4352,4480,s01.dat_32,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4480,4608,s01.dat_33,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4608,4736,s01.dat_34,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4736,4864,s01.dat_35,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4864,4992,s01.dat_36,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
4992,5120,s01.dat_37,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
5120,5248,s01.dat_38,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
5248,5376,s01.dat_39,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
5376,5504,s01.dat_40,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
5504,5632,s01.dat_41,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
5632,5760,s01.dat_42,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
5760,5888,s01.dat_43,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
5888,6016,s01.dat_44,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
6016,6144,s01.dat_45,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
6144,6272,s01.dat_46,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
6272,6400,s01.dat_47,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
6400,6528,s01.dat_48,s01.dat,0,7.71,7.6,6.9,7.83,s01.dat_0
