start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s07.dat_1,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
512,640,s07.dat_2,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
640,768,s07.dat_3,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
768,896,s07.dat_4,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
896,1024,s07.dat_5,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1024,1152,s07.dat_6,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1152,1280,s07.dat_7,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1280,1408,s07.dat_8,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1408,1536,s07.dat_9,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1536,1664,s07.dat_10,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1664,1792,s07.dat_11,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1792,1920,s07.dat_12,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
1920,2048,s07.dat_13,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2048,2176,s07.dat_14,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2176,2304,s07.dat_15,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2304,2432,s07.dat_16,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2432,2560,s07.dat_17,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2560,2688,s07.dat_18,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2688,2816,s07.dat_19,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2816,2944,s07.dat_20,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
2944,3072,s07.dat_21,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3072,3200,s07.dat_22,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3200,3328,s07.dat_23,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3328,3456,s07.dat_24,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3456,3584,s07.dat_25,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3584,3712,s07.dat_26,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3712,3840,s07.dat_27,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3840,3968,s07.dat_28,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
3968,4096,s07.dat_29,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
4096,4224,s07.dat_30,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
4224,4352,s07.dat_31,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
4352,4480,s07.dat_32,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
4480,4608,s07.dat_33,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
4608,4736,s07.dat_34,s07.dat,0,8.1,4.01,1.92,7.06,s07.dat_0
