start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s32.dat_1,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
512,640,s32.dat_2,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
640,768,s32.dat_3,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
768,896,s32.dat_4,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
896,1024,s32.dat_5,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1024,1152,s32.dat_6,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1152,1280,s32.dat_7,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1280,1408,s32.dat_8,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1408,1536,s32.dat_9,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1536,1664,s32.dat_10,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1664,1792,s32.dat_11,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1792,1920,s32.dat_12,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
1920,2048,s32.dat_13,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2048,2176,s32.dat_14,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2176,2304,s32.dat_15,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2304,2432,s32.dat_16,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2432,2560,s32.dat_17,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2560,2688,s32.dat_18,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2688,2816,s32.dat_19,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2816,2944,s32.dat_20,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
2944,3072,s32.dat_21,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
3072,3200,s32.dat_22,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
3200,3328,s32.dat_23,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
3328,3456,s32.dat_24,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
3456,3584,s32.dat_25,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
3584,3712,s32.dat_26,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
3712,3840,s32.dat_27,s32.dat,0,8.13,4.83,9.0,4.87,s32.dat_0
