Epoch,Training Loss,Training Accuracy
1,1.4452767655253411,0.26337890625
2,1.383935551593701,0.27835286458333336
3,1.3826669692993163,0.27708333333333335
4,1.3836733219524224,0.27858072916666665
5,1.3825083928803603,0.27838541666666666
6,1.3830614492297173,0.28069661458333334
7,1.3824733225007853,0.28170572916666664
8,1.3808122798800468,0.2835286458333333
9,1.3707282572984696,0.29202473958333336
10,1.3572152403493722,0.30953776041666664
11,1.3410935344795385,0.333984375
12,1.32055486018459,0.3527018229166667
13,1.302811020364364,0.3649088541666667
14,1.2863802842795848,0.37838541666666664
15,1.2715074804921944,0.39059244791666664
16,1.2533354848623275,0.40719401041666664
17,1.2343432890872161,0.42083333333333334
18,1.219645120948553,0.4344075520833333
19,1.203510836015145,0.4400390625
20,1.1834800230960052,0.45159505208333334
21,1.163691475490729,0.468359375
22,1.1502787554015717,0.47333984375
23,1.1319854928801456,0.48362630208333335
24,1.1159577858944734,0.49586588541666665
25,1.099010119959712,0.5060546875
26,1.0834434277067582,0.5153645833333333
27,1.0641203369945287,0.5252604166666667
28,1.0526670280843973,0.53193359375
29,1.032379390175144,0.5451822916666667
30,1.018009189888835,0.5506184895833334
31,1.0010278936475516,0.5594075520833334
32,0.9868714647988478,0.5685546875
33,0.9725169073790312,0.5787109375
34,0.9578270372003317,0.5841796875
35,0.9369687327494224,0.5963541666666666
36,0.9310481209307909,0.5995768229166667
37,0.9078592617064715,0.61123046875
38,0.9009261349836986,0.61591796875
39,0.8860542970399062,0.6225260416666667
40,0.873036902397871,0.6309244791666667
41,0.8615046528478464,0.631640625
42,0.8471120988329252,0.6430989583333333
43,0.8367830521116654,0.6487630208333334
44,0.8214415099471808,0.65595703125
45,0.8174206147591273,0.6561197916666667
46,0.8045214980840683,0.66484375
47,0.7950654527172446,0.6681315104166666
48,0.7829012135664623,0.6736328125
49,0.7844261873513461,0.67705078125
50,0.765402157107989,0.6867513020833333
51,0.7491163722549875,0.6902018229166667
52,0.7461246424044172,0.6914388020833333
53,0.7362059811130166,0.6977213541666667
54,0.7264280547698339,0.7045572916666667
55,0.713694658006231,0.7056966145833333
56,0.7090264117345214,0.70751953125
57,0.7057249036928018,0.7111328125
58,0.6947580905010303,0.7180338541666667
59,0.6855927508945266,0.7178385416666667
60,0.6797433882951737,0.7224609375
61,0.6752376100048423,0.7244791666666667
62,0.6641243301331997,0.7317708333333334
63,0.6648319577177365,0.7310546875
64,0.6516876230637233,0.7364583333333333
65,0.6501421180864175,0.7366861979166667
66,0.6468959799657266,0.74130859375
67,0.6467238242427508,0.7419921875
68,0.6284982181464632,0.748828125
69,0.6272157432511449,0.7474934895833333
70,0.6178142424672842,0.7519856770833333
71,0.6197165376196305,0.7521158854166666
72,0.6147880570963025,0.75625
73,0.6032622983679176,0.7587565104166667
74,0.6049837419763208,0.7600260416666667
75,0.5963076135764519,0.7627604166666667
76,0.5908333284159502,0.7648763020833333
77,0.5875952183579405,0.7663736979166667
78,0.5781170799086491,0.77099609375
79,0.5794891433790326,0.771484375
80,0.5730883654206991,0.7735677083333333
81,0.5692419151465098,0.7727213541666667
82,0.5589334101726612,0.7806966145833333
83,0.5583720879008373,0.7804361979166666
84,0.5566729471708337,0.7817708333333333
85,0.5560860390464465,0.7799153645833333
86,0.5485786978155375,0.7850260416666667
87,0.5397487429281076,0.7834309895833333
88,0.540857535849015,0.7856119791666667
89,0.535669877504309,0.7887369791666666
90,0.5430760358149807,0.787109375
91,0.52473462348183,0.7927408854166667
92,0.5326867635672291,0.7906901041666666
93,0.5328979272395372,0.7894856770833333
94,0.5288652245265743,0.7932291666666667
95,0.5254459721967578,0.79033203125
96,0.5316700174473226,0.7926106770833333
97,0.5112096112221479,0.7997395833333333
98,0.5123977191125353,0.8009114583333333
99,0.5150762400589883,0.7979166666666667
100,0.5139769952744245,0.80078125
101,0.5064370016256968,0.8020182291666667
102,0.5107791357363264,0.8015625
103,0.5063967813427249,0.8028645833333333
104,0.50823775511235,0.7997395833333333
105,0.5022869511817892,0.8052083333333333
106,0.5013360309414565,0.8056966145833333
107,0.49453272925068936,0.8069010416666667
108,0.5040180249139666,0.8029622395833333
109,0.489331086166203,0.8097005208333333
110,0.49067894108593463,0.8102213541666666
111,0.49218910320972403,0.8095052083333333
112,0.48704420508195956,0.8130208333333333
113,0.48561173090711235,0.8146158854166666
114,0.48211684996883075,0.8126627604166666
115,0.4860418248611192,0.8147786458333334
116,0.47282472470154363,0.81630859375
117,0.48124995722124975,0.8164388020833333
118,0.4853778601313631,0.81171875
119,0.4658227080479264,0.81982421875
120,0.4668426237379511,0.81904296875
121,0.46730233666797477,0.8191731770833334
122,0.46249780391032497,0.8221028645833334
123,0.4711744149836401,0.8163411458333333
124,0.4691160930941502,0.8192057291666667
125,0.47117532131572565,0.8180338541666666
126,0.4669216269627213,0.8172526041666667
127,0.460496938880533,0.82353515625
128,0.4676577489512662,0.821484375
129,0.4618831256404519,0.8219075520833333
130,0.4663825839757919,0.82119140625
131,0.45397536469002564,0.8260416666666667
132,0.45481500423823795,0.8274088541666667
133,0.45065509074678023,0.8267578125
134,0.4584270540935298,0.8234375
135,0.461372425314039,0.8237955729166667
136,0.44399905096118647,0.8274739583333334
137,0.4492831314293047,0.8264973958333334
138,0.4481680457169811,0.8289388020833334
139,0.4505072427913547,0.826171875
140,0.4430123996920884,0.8291341145833333
141,0.44371488274385534,0.829296875
142,0.4423752196443578,0.8283203125
143,0.4405476071871817,0.83173828125
144,0.4409755968178312,0.8319010416666667
145,0.43799521423255405,0.83134765625
146,0.4402326456581553,0.8300130208333333
147,0.43790984029571217,0.83095703125
148,0.43373275753110646,0.8326822916666666
149,0.42980697865908346,0.8361328125
150,0.4339561512383322,0.8347330729166667
151,0.43305165860801936,0.8361002604166666
152,0.4381109311245382,0.8328125
153,0.43159162575999893,0.8374674479166667
154,0.42750083257754645,0.8361002604166666
155,0.42556668796266117,0.83505859375
156,0.421328184256951,0.83828125
157,0.4212754734481374,0.8380859375
158,0.4317271130469938,0.83544921875
159,0.4273239372919003,0.8365885416666666
160,0.4263840828090906,0.8366536458333333
161,0.42113959714770316,0.8385091145833333
162,0.42089091436937454,0.8408203125
163,0.42631254413475594,0.83486328125
164,0.420087151384602,0.8390950520833333
165,0.41711250046888987,0.84208984375
166,0.4237393438195189,0.8376627604166667
167,0.4172421715222299,0.8389973958333333
168,0.41487729325890543,0.8417643229166667
169,0.4163114312104881,0.84208984375
170,0.4181940292318662,0.8412109375
171,0.41470053223893044,0.8421875
172,0.4165953010941545,0.8404947916666666
173,0.4096944024786353,0.8405598958333333
174,0.4108386732637882,0.84306640625
175,0.4074758553256591,0.8446940104166667
176,0.41435894422853986,0.84345703125
177,0.41956609959403673,0.83984375
178,0.4094912262633443,0.8432942708333333
179,0.40527903735637666,0.8443033854166667
180,0.40923694809898736,0.8402018229166667
181,0.407625919363151,0.8445963541666667
182,0.41758664265895884,0.8390299479166666
183,0.4058781904478868,0.8449544270833333
184,0.4050167753361166,0.8450846354166667
185,0.4026248234013716,0.8466471354166667
186,0.41015534875914456,0.84111328125
187,0.40216648677984873,0.8473307291666666
188,0.4072107194612424,0.84521484375
189,0.4060721009969711,0.8470377604166667
190,0.40678572539861,0.8446614583333333
191,0.4018163890888294,0.8466471354166667
192,0.40535536492243407,0.8448567708333333
