start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s03.dat_1,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
512,640,s03.dat_2,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
640,768,s03.dat_3,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
768,896,s03.dat_4,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
896,1024,s03.dat_5,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1024,1152,s03.dat_6,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1152,1280,s03.dat_7,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1280,1408,s03.dat_8,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1408,1536,s03.dat_9,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1536,1664,s03.dat_10,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1664,1792,s03.dat_11,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1792,1920,s03.dat_12,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
1920,2048,s03.dat_13,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2048,2176,s03.dat_14,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2176,2304,s03.dat_15,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2304,2432,s03.dat_16,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2432,2560,s03.dat_17,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2560,2688,s03.dat_18,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2688,2816,s03.dat_19,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2816,2944,s03.dat_20,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
2944,3072,s03.dat_21,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3072,3200,s03.dat_22,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3200,3328,s03.dat_23,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3328,3456,s03.dat_24,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3456,3584,s03.dat_25,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3584,3712,s03.dat_26,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3712,3840,s03.dat_27,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3840,3968,s03.dat_28,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
3968,4096,s03.dat_29,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4096,4224,s03.dat_30,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4224,4352,s03.dat_31,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4352,4480,s03.dat_32,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4480,4608,s03.dat_33,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4608,4736,s03.dat_34,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4736,4864,s03.dat_35,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4864,4992,s03.dat_36,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
4992,5120,s03.dat_37,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
5120,5248,s03.dat_38,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
5248,5376,s03.dat_39,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
5376,5504,s03.dat_40,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
5504,5632,s03.dat_41,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
5632,5760,s03.dat_42,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
5760,5888,s03.dat_43,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
5888,6016,s03.dat_44,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6016,6144,s03.dat_45,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6144,6272,s03.dat_46,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6272,6400,s03.dat_47,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6400,6528,s03.dat_48,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6528,6656,s03.dat_49,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6656,6784,s03.dat_50,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6784,6912,s03.dat_51,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
6912,7040,s03.dat_52,s03.dat,0,5.33,4.67,4.97,4.45,s03.dat_0
