start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s16.dat_1,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
512,640,s16.dat_2,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
640,768,s16.dat_3,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
768,896,s16.dat_4,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
896,1024,s16.dat_5,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1024,1152,s16.dat_6,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1152,1280,s16.dat_7,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1280,1408,s16.dat_8,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1408,1536,s16.dat_9,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1536,1664,s16.dat_10,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1664,1792,s16.dat_11,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1792,1920,s16.dat_12,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
1920,2048,s16.dat_13,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2048,2176,s16.dat_14,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2176,2304,s16.dat_15,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2304,2432,s16.dat_16,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2432,2560,s16.dat_17,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2560,2688,s16.dat_18,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2688,2816,s16.dat_19,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2816,2944,s16.dat_20,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
2944,3072,s16.dat_21,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3072,3200,s16.dat_22,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3200,3328,s16.dat_23,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3328,3456,s16.dat_24,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3456,3584,s16.dat_25,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3584,3712,s16.dat_26,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3712,3840,s16.dat_27,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3840,3968,s16.dat_28,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
3968,4096,s16.dat_29,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4096,4224,s16.dat_30,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4224,4352,s16.dat_31,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4352,4480,s16.dat_32,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4480,4608,s16.dat_33,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4608,4736,s16.dat_34,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4736,4864,s16.dat_35,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4864,4992,s16.dat_36,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
4992,5120,s16.dat_37,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
5120,5248,s16.dat_38,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
5248,5376,s16.dat_39,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
5376,5504,s16.dat_40,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
5504,5632,s16.dat_41,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
5632,5760,s16.dat_42,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
5760,5888,s16.dat_43,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
5888,6016,s16.dat_44,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
6016,6144,s16.dat_45,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
6144,6272,s16.dat_46,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
6272,6400,s16.dat_47,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
6400,6528,s16.dat_48,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
6528,6656,s16.dat_49,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
6656,6784,s16.dat_50,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
6784,6912,s16.dat_51,s16.dat,0,2.51,5.65,2.9,1.97,s16.dat_0
