start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s12.dat_1,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
512,640,s12.dat_2,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
640,768,s12.dat_3,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
768,896,s12.dat_4,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
896,1024,s12.dat_5,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1024,1152,s12.dat_6,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1152,1280,s12.dat_7,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1280,1408,s12.dat_8,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1408,1536,s12.dat_9,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1536,1664,s12.dat_10,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1664,1792,s12.dat_11,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1792,1920,s12.dat_12,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
1920,2048,s12.dat_13,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2048,2176,s12.dat_14,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2176,2304,s12.dat_15,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2304,2432,s12.dat_16,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2432,2560,s12.dat_17,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2560,2688,s12.dat_18,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2688,2816,s12.dat_19,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2816,2944,s12.dat_20,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
2944,3072,s12.dat_21,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
3072,3200,s12.dat_22,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
3200,3328,s12.dat_23,s12.dat,0,7.09,7.1,7.24,6.82,s12.dat_0
