start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s23.dat_1,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
512,640,s23.dat_2,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
640,768,s23.dat_3,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
768,896,s23.dat_4,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
896,1024,s23.dat_5,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1024,1152,s23.dat_6,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1152,1280,s23.dat_7,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1280,1408,s23.dat_8,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1408,1536,s23.dat_9,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1536,1664,s23.dat_10,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1664,1792,s23.dat_11,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1792,1920,s23.dat_12,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
1920,2048,s23.dat_13,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2048,2176,s23.dat_14,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2176,2304,s23.dat_15,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2304,2432,s23.dat_16,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2432,2560,s23.dat_17,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2560,2688,s23.dat_18,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2688,2816,s23.dat_19,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2816,2944,s23.dat_20,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
2944,3072,s23.dat_21,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3072,3200,s23.dat_22,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3200,3328,s23.dat_23,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3328,3456,s23.dat_24,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3456,3584,s23.dat_25,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3584,3712,s23.dat_26,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3712,3840,s23.dat_27,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3840,3968,s23.dat_28,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
3968,4096,s23.dat_29,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4096,4224,s23.dat_30,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4224,4352,s23.dat_31,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4352,4480,s23.dat_32,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4480,4608,s23.dat_33,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4608,4736,s23.dat_34,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4736,4864,s23.dat_35,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4864,4992,s23.dat_36,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
4992,5120,s23.dat_37,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
5120,5248,s23.dat_38,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
5248,5376,s23.dat_39,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
5376,5504,s23.dat_40,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
5504,5632,s23.dat_41,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
5632,5760,s23.dat_42,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
5760,5888,s23.dat_43,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
5888,6016,s23.dat_44,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6016,6144,s23.dat_45,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6144,6272,s23.dat_46,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6272,6400,s23.dat_47,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6400,6528,s23.dat_48,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6528,6656,s23.dat_49,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6656,6784,s23.dat_50,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6784,6912,s23.dat_51,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
6912,7040,s23.dat_52,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7040,7168,s23.dat_53,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7168,7296,s23.dat_54,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7296,7424,s23.dat_55,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7424,7552,s23.dat_56,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7552,7680,s23.dat_57,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7680,7808,s23.dat_58,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7808,7936,s23.dat_59,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
7936,8064,s23.dat_60,s23.dat,0,7.71,6.56,7.71,7.74,s23.dat_0
384,512,s23.dat_62,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
512,640,s23.dat_63,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
640,768,s23.dat_64,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
768,896,s23.dat_65,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
896,1024,s23.dat_66,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1024,1152,s23.dat_67,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1152,1280,s23.dat_68,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1280,1408,s23.dat_69,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1408,1536,s23.dat_70,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1536,1664,s23.dat_71,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1664,1792,s23.dat_72,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1792,1920,s23.dat_73,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
1920,2048,s23.dat_74,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2048,2176,s23.dat_75,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2176,2304,s23.dat_76,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2304,2432,s23.dat_77,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2432,2560,s23.dat_78,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2560,2688,s23.dat_79,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2688,2816,s23.dat_80,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2816,2944,s23.dat_81,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
2944,3072,s23.dat_82,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3072,3200,s23.dat_83,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3200,3328,s23.dat_84,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3328,3456,s23.dat_85,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3456,3584,s23.dat_86,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3584,3712,s23.dat_87,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3712,3840,s23.dat_88,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3840,3968,s23.dat_89,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
3968,4096,s23.dat_90,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4096,4224,s23.dat_91,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4224,4352,s23.dat_92,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4352,4480,s23.dat_93,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4480,4608,s23.dat_94,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4608,4736,s23.dat_95,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4736,4864,s23.dat_96,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4864,4992,s23.dat_97,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
4992,5120,s23.dat_98,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
5120,5248,s23.dat_99,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
5248,5376,s23.dat_100,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
5376,5504,s23.dat_101,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
5504,5632,s23.dat_102,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
5632,5760,s23.dat_103,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
5760,5888,s23.dat_104,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
5888,6016,s23.dat_105,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6016,6144,s23.dat_106,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6144,6272,s23.dat_107,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6272,6400,s23.dat_108,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6400,6528,s23.dat_109,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6528,6656,s23.dat_110,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6656,6784,s23.dat_111,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6784,6912,s23.dat_112,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
6912,7040,s23.dat_113,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7040,7168,s23.dat_114,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7168,7296,s23.dat_115,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7296,7424,s23.dat_116,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7424,7552,s23.dat_117,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7552,7680,s23.dat_118,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7680,7808,s23.dat_119,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7808,7936,s23.dat_120,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
7936,8064,s23.dat_121,s23.dat,1,9.0,9.0,9.0,9.0,s23.dat_61
384,512,s23.dat_123,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
512,640,s23.dat_124,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
640,768,s23.dat_125,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
768,896,s23.dat_126,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
896,1024,s23.dat_127,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1024,1152,s23.dat_128,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1152,1280,s23.dat_129,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1280,1408,s23.dat_130,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1408,1536,s23.dat_131,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1536,1664,s23.dat_132,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1664,1792,s23.dat_133,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1792,1920,s23.dat_134,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
1920,2048,s23.dat_135,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
2048,2176,s23.dat_136,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
2176,2304,s23.dat_137,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
2304,2432,s23.dat_138,s23.dat,2,7.09,4.14,7.0,6.79,s23.dat_122
